z,H_over_Hrecon_minus_one,drain_source,d_transfer
0.3539520684933,0.0,0.00024194443944271842,0.06897820948965
0.3550436920444,2.220446049250313e-16,0.00024330090363589745,0.06897788524529
0.3561361957168,0.0,0.0002446678939484232,0.06897755996863
0.3572295802201,0.0,0.00024604557750851797,0.06897723365242
0.3583238462643,0.0,0.0002474341262722443,0.06897690628926
0.3594189945603,0.0,0.00024883371607621607,0.06897657787163
0.3605150258194,0.0,0.0002502445266960879,0.06897624839187
0.3616119407535,0.0,0.00025166674417115785,0.06897591784211
0.3627097400749,0.0,0.0002531005594892318,0.06897558621432
0.3638084244968,0.0,0.00025454616965192974,0.06897525350025
0.3649079947328,0.0,0.0002560037748980324,0.0689749196916
0.366008451497,2.220446049250313e-16,0.00025747358183245405,0.06897458477983
0.3671097955043,0.0,0.00025895580359938105,0.06897424875618
0.3682120274699,2.220446049250313e-16,0.0002604506591578576,0.0689739116117
0.3693151481098,0.0,0.00026195837527749,0.06897357333718
0.3704191581404,0.0,0.00026347918003032133,0.06897323392341
0.3715240582789,0.0,0.00026501331150663546,0.06897289336083
0.3726298492429,0.0,0.0002665610147384269,0.06897255163964
0.3737365317506,0.0,0.00026812254183608347,0.06897220874984
0.3748441065208,0.0,0.00026969815233892947,0.06897186468118
0.375952574273,0.0,0.0002712881098864255,0.06897151942331
0.377061935727,0.0,0.00027289268875375813,0.0689711729655
0.3781721916034,0.0,0.0002745121708548369,0.06897082529681
0.3792833426234,0.0,0.0002761468467463611,0.068970476406
0.3803953895086,0.0,0.0002777970138821996,0.06897012628162
0.3815083329814,0.0,0.00027946297795319414,0.06896977491199
0.3826221737647,0.0,0.00028114505497717495,0.06896942228507
0.3837369125818,0.0,0.0002828435705434373,0.06896906838854
0.3848525501568,0.0,0.0002845588584968041,0.06896871320982
0.3859690872143,0.0,0.0002862912624251054,0.06896835673603
0.3870865244797,0.0,0.00028804113706934725,0.06896799895394
0.3882048626785,2.220446049250313e-16,0.0002898088480012644,0.06896763984997
0.3893241025373,0.0,0.00029159477022938955,0.06896727941027
0.390444244783,0.0,0.0002933992898642512,0.06896691762067
0.3915652901431,0.0,0.00029522280556914263,0.06896655446656
0.3926872393458,0.0,0.0002970657283334278,0.06896618993298
0.3938100931197,0.0,0.00029892847983863335,0.06896582400466
0.3949338521943,0.0,0.00030081149440611365,0.06896545666593
0.3960585172994,0.0,0.0003027152206256786,0.06896508790069
0.3971840891654,0.0,0.00030464012117018517,0.0689647176924
0.3983105685235,0.0,0.0003065866706419655,0.06896434602417
0.3994379561054,2.220446049250313e-16,0.000308555358069509,0.06896397287869
0.4005662526432,0.0,0.0003105466887870496,0.06896359823816
0.4016954588699,2.220446049250313e-16,0.0003125611841573834,0.06896322208425
0.4028255755188,0.0,0.0003145993789169893,0.06896284439828
0.4039566033241,0.0,0.00031666182422601137,0.06896246516109
